Test: [160/361]	Time 0.401 (0.413)	Loss 2.6811 (3.0248)	Loss1 2.6811 (3.0248)	Loss2 0.0177 (0.0239)	Prec@1 37.500 (29.911)	Prec@5 62.500 (57.958)
Test: [200/361]	Time 0.370 (0.410)	Loss 3.8620 (3.0214)	Loss1 3.8620 (3.0214)	Loss2 0.0216 (0.0239)	Prec@1 15.625 (29.602)	Prec@5 40.625 (57.789)
Test: [240/361]	Time 0.437 (0.408)	Loss 3.0180 (3.0203)	Loss1 3.0180 (3.0203)	Loss2 0.0170 (0.0237)	Prec@1 34.375 (29.642)	Prec@5 65.625 (57.923)
Test: [280/361]	Time 0.405 (0.408)	Loss 3.6518 (3.0146)	Loss1 3.6518 (3.0146)	Loss2 0.0287 (0.0236)	Prec@1 18.750 (29.671)	Prec@5 46.875 (57.974)
Test: [320/361]	Time 0.381 (0.407)	Loss 3.3293 (2.9973)	Loss1 3.3293 (2.9973)	Loss2 0.0281 (0.0238)	Prec@1 21.875 (29.868)	Prec@5 46.875 (58.460)
Test: [360/361]	Time 0.153 (0.406)	Loss 5.1823 (2.9865)	Loss1 5.1823 (2.9865)	Loss2 -0.0000 (0.0236)	Prec@1 0.000 (30.151)	Prec@5 50.000 (58.688)
Testing Results: Prec@1 30.151 Prec@5 58.688 Loss 2.98652 Loss1 2.98652 Loss2 0.02364
Best Prec@1: 30.151

Epoch: [8][0/2688], lr: 0.01000	Time 3.568 (3.568)	Data 2.281 (2.281)	Loss 2.4796 (2.4796)	Prec@1 43.750 (43.750)	Prec@5 68.750 (68.750)
Epoch: [8][40/2688], lr: 0.01000	Time 1.267 (1.192)	Data 0.000 (0.056)	Loss 2.6021 (2.5896)	Prec@1 34.375 (36.814)	Prec@5 65.625 (66.768)
Epoch: [8][80/2688], lr: 0.01000	Time 1.140 (1.162)	Data 0.000 (0.028)	Loss 2.6657 (2.5838)	Prec@1 37.500 (37.384)	Prec@5 65.625 (66.590)
Epoch: [8][120/2688], lr: 0.01000	Time 1.121 (1.153)	Data 0.000 (0.019)	Loss 3.0263 (2.6141)	Prec@1 21.875 (36.777)	Prec@5 53.125 (65.935)
Epoch: [8][160/2688], lr: 0.01000	Time 1.141 (1.150)	Data 0.000 (0.014)	Loss 2.9451 (2.6024)	Prec@1 25.000 (37.092)	Prec@5 56.250 (66.207)
Epoch: [8][200/2688], lr: 0.01000	Time 1.216 (1.148)	Data 0.000 (0.012)	Loss 2.7377 (2.6038)	Prec@1 40.625 (37.298)	Prec@5 62.500 (66.123)
Epoch: [8][240/2688], lr: 0.01000	Time 1.228 (1.148)	Data 0.000 (0.010)	Loss 2.1612 (2.5842)	Prec@1 43.750 (37.889)	Prec@5 84.375 (66.273)
Epoch: [8][280/2688], lr: 0.01000	Time 1.122 (1.146)	Data 0.000 (0.008)	Loss 2.4175 (2.5746)	Prec@1 46.875 (38.178)	Prec@5 59.375 (66.515)
Epoch: [8][320/2688], lr: 0.01000	Time 1.111 (1.146)	Data 0.000 (0.007)	Loss 3.0909 (2.5788)	Prec@1 31.250 (37.987)	Prec@5 56.250 (66.394)
Epoch: [8][360/2688], lr: 0.01000	Time 1.137 (1.146)	Data 0.000 (0.006)	Loss 2.4742 (2.5803)	Prec@1 50.000 (38.019)	Prec@5 62.500 (66.326)
Epoch: [8][400/2688], lr: 0.01000	Time 1.130 (1.146)	Data 0.000 (0.006)	Loss 2.6912 (2.5803)	Prec@1 37.500 (38.046)	Prec@5 62.500 (66.373)
Epoch: [8][440/2688], lr: 0.01000	Time 1.117 (1.147)	Data 0.000 (0.005)	Loss 2.7452 (2.5800)	Prec@1 40.625 (38.173)	Prec@5 62.500 (66.376)
Epoch: [8][480/2688], lr: 0.01000	Time 1.157 (1.146)	Data 0.000 (0.005)	Loss 1.9181 (2.5857)	Prec@1 50.000 (38.085)	Prec@5 84.375 (66.346)
Epoch: [8][520/2688], lr: 0.01000	Time 1.074 (1.145)	Data 0.000 (0.005)	Loss 2.8979 (2.5986)	Prec@1 37.500 (37.944)	Prec@5 53.125 (66.129)
Epoch: [8][560/2688], lr: 0.01000	Time 1.114 (1.144)	Data 0.000 (0.004)	Loss 2.5333 (2.6015)	Prec@1 37.500 (37.907)	Prec@5 68.750 (66.076)
Epoch: [8][600/2688], lr: 0.01000	Time 1.129 (1.143)	Data 0.000 (0.004)	Loss 3.2316 (2.5989)	Prec@1 25.000 (38.072)	Prec@5 53.125 (66.093)
Epoch: [8][640/2688], lr: 0.01000	Time 1.086 (1.142)	Data 0.000 (0.004)	Loss 2.4755 (2.5986)	Prec@1 40.625 (38.129)	Prec@5 78.125 (66.074)
Epoch: [8][680/2688], lr: 0.01000	Time 1.175 (1.141)	Data 0.000 (0.004)	Loss 2.1983 (2.5916)	Prec@1 34.375 (38.230)	Prec@5 84.375 (66.240)
Epoch: [8][720/2688], lr: 0.01000	Time 1.101 (1.141)	Data 0.000 (0.003)	Loss 2.5751 (2.5900)	Prec@1 34.375 (38.280)	Prec@5 71.875 (66.284)
Epoch: [8][760/2688], lr: 0.01000	Time 1.163 (1.141)	Data 0.000 (0.003)	Loss 2.5186 (2.5945)	Prec@1 43.750 (38.161)	Prec@5 68.750 (66.212)
Epoch: [8][800/2688], lr: 0.01000	Time 1.116 (1.140)	Data 0.000 (0.003)	Loss 2.2946 (2.5956)	Prec@1 34.375 (38.089)	Prec@5 71.875 (66.191)
Epoch: [8][840/2688], lr: 0.01000	Time 1.143 (1.139)	Data 0.000 (0.003)	Loss 2.5466 (2.6005)	Prec@1 43.750 (37.864)	Prec@5 65.625 (66.049)
Epoch: [8][880/2688], lr: 0.01000	Time 1.137 (1.139)	Data 0.000 (0.003)	Loss 2.6197 (2.6011)	Prec@1 31.250 (37.833)	Prec@5 71.875 (66.005)
Epoch: [8][920/2688], lr: 0.01000	Time 1.121 (1.139)	Data 0.000 (0.003)	Loss 2.6196 (2.6020)	Prec@1 50.000 (37.849)	Prec@5 68.750 (65.998)
Epoch: [8][960/2688], lr: 0.01000	Time 1.100 (1.139)	Data 0.000 (0.003)	Loss 2.0122 (2.6002)	Prec@1 46.875 (37.854)	Prec@5 71.875 (66.041)
Epoch: [8][1000/2688], lr: 0.01000	Time 1.170 (1.139)	Data 0.000 (0.002)	Loss 2.5689 (2.6004)	Prec@1 50.000 (37.809)	Prec@5 65.625 (66.037)
Epoch: [8][1040/2688], lr: 0.01000	Time 1.135 (1.138)	Data 0.000 (0.002)	Loss 2.7397 (2.5998)	Prec@1 34.375 (37.806)	Prec@5 59.375 (66.021)
Epoch: [8][1080/2688], lr: 0.01000	Time 1.090 (1.138)	Data 0.000 (0.002)	Loss 2.4136 (2.6028)	Prec@1 43.750 (37.720)	Prec@5 65.625 (65.983)
Epoch: [8][1120/2688], lr: 0.01000	Time 1.097 (1.138)	Data 0.000 (0.002)	Loss 2.1620 (2.6037)	Prec@1 46.875 (37.745)	Prec@5 78.125 (66.007)
Epoch: [8][1160/2688], lr: 0.01000	Time 1.129 (1.137)	Data 0.000 (0.002)	Loss 2.3848 (2.6026)	Prec@1 50.000 (37.758)	Prec@5 81.250 (66.040)
Epoch: [8][1200/2688], lr: 0.01000	Time 1.079 (1.137)	Data 0.000 (0.002)	Loss 2.2923 (2.6033)	Prec@1 50.000 (37.791)	Prec@5 78.125 (66.052)
Epoch: [8][1240/2688], lr: 0.01000	Time 1.086 (1.137)	Data 0.000 (0.002)	Loss 2.9453 (2.6037)	Prec@1 34.375 (37.807)	Prec@5 53.125 (66.040)
Epoch: [8][1280/2688], lr: 0.01000	Time 1.144 (1.137)	Data 0.000 (0.002)	Loss 2.3868 (2.6012)	Prec@1 43.750 (37.839)	Prec@5 65.625 (66.057)
Epoch: [8][1320/2688], lr: 0.01000	Time 1.145 (1.137)	Data 0.000 (0.002)	Loss 1.9878 (2.6027)	Prec@1 53.125 (37.822)	Prec@5 71.875 (65.994)
Epoch: [8][1360/2688], lr: 0.01000	Time 1.121 (1.137)	Data 0.000 (0.002)	Loss 2.4515 (2.6015)	Prec@1 37.500 (37.819)	Prec@5 71.875 (66.031)
Epoch: [8][1400/2688], lr: 0.01000	Time 1.097 (1.137)	Data 0.000 (0.002)	Loss 2.5446 (2.6017)	Prec@1 43.750 (37.779)	Prec@5 71.875 (65.998)
Epoch: [8][1440/2688], lr: 0.01000	Time 1.160 (1.137)	Data 0.000 (0.002)	Loss 2.8462 (2.6018)	Prec@1 31.250 (37.771)	Prec@5 65.625 (65.978)
Epoch: [8][1480/2688], lr: 0.01000	Time 1.128 (1.137)	Data 0.000 (0.002)	Loss 2.8746 (2.6025)	Prec@1 37.500 (37.764)	Prec@5 59.375 (65.975)
Epoch: [8][1520/2688], lr: 0.01000	Time 1.124 (1.136)	Data 0.000 (0.002)	Loss 2.8584 (2.6027)	Prec@1 34.375 (37.777)	Prec@5 59.375 (65.982)
Epoch: [8][1560/2688], lr: 0.01000	Time 1.084 (1.136)	Data 0.000 (0.002)	Loss 2.5802 (2.6033)	Prec@1 40.625 (37.800)	Prec@5 62.500 (65.955)
Epoch: [8][1600/2688], lr: 0.01000	Time 1.115 (1.136)	Data 0.000 (0.002)	Loss 2.9274 (2.6031)	Prec@1 28.125 (37.818)	Prec@5 62.500 (65.951)
Epoch: [8][1640/2688], lr: 0.01000	Time 1.085 (1.136)	Data 0.000 (0.002)	Loss 2.5139 (2.6040)	Prec@1 46.875 (37.824)	Prec@5 65.625 (65.911)
Epoch: [8][1680/2688], lr: 0.01000	Time 1.092 (1.137)	Data 0.000 (0.002)	Loss 2.4797 (2.6030)	Prec@1 37.500 (37.870)	Prec@5 78.125 (65.902)
Epoch: [8][1720/2688], lr: 0.01000	Time 1.115 (1.136)	Data 0.000 (0.002)	Loss 2.7229 (2.6007)	Prec@1 25.000 (37.889)	Prec@5 62.500 (65.937)
Epoch: [8][1760/2688], lr: 0.01000	Time 1.130 (1.136)	Data 0.000 (0.001)	Loss 2.7511 (2.5996)	Prec@1 37.500 (37.887)	Prec@5 65.625 (65.980)
Epoch: [8][1800/2688], lr: 0.01000	Time 1.100 (1.136)	Data 0.000 (0.001)	Loss 2.8669 (2.5996)	Prec@1 31.250 (37.870)	Prec@5 62.500 (65.998)
Epoch: [8][1840/2688], lr: 0.01000	Time 1.085 (1.136)	Data 0.000 (0.001)	Loss 2.4287 (2.6000)	Prec@1 31.250 (37.851)	Prec@5 75.000 (66.022)
Epoch: [8][1880/2688], lr: 0.01000	Time 1.093 (1.136)	Data 0.000 (0.001)	Loss 2.7744 (2.5989)	Prec@1 28.125 (37.887)	Prec@5 59.375 (66.012)
Epoch: [8][1920/2688], lr: 0.01000	Time 1.195 (1.135)	Data 0.000 (0.001)	Loss 1.9600 (2.5991)	Prec@1 46.875 (37.868)	Prec@5 81.250 (66.007)
Epoch: [8][1960/2688], lr: 0.01000	Time 1.172 (1.135)	Data 0.000 (0.001)	Loss 2.9597 (2.5981)	Prec@1 25.000 (37.867)	Prec@5 59.375 (66.017)
Epoch: [8][2000/2688], lr: 0.01000	Time 1.207 (1.135)	Data 0.000 (0.001)	Loss 3.0275 (2.5971)	Prec@1 28.125 (37.881)	Prec@5 56.250 (66.047)
Epoch: [8][2040/2688], lr: 0.01000	Time 1.127 (1.135)	Data 0.000 (0.001)	Loss 1.9201 (2.5949)	Prec@1 40.625 (37.895)	Prec@5 81.250 (66.069)
Epoch: [8][2080/2688], lr: 0.01000	Time 1.087 (1.135)	Data 0.000 (0.001)	Loss 2.4813 (2.5948)	Prec@1 34.375 (37.923)	Prec@5 65.625 (66.060)
Epoch: [8][2120/2688], lr: 0.01000	Time 1.145 (1.135)	Data 0.000 (0.001)	Loss 2.2001 (2.5948)	Prec@1 46.875 (37.901)	Prec@5 75.000 (66.055)
Epoch: [8][2160/2688], lr: 0.01000	Time 1.091 (1.135)	Data 0.000 (0.001)	Loss 2.4899 (2.5957)	Prec@1 31.250 (37.862)	Prec@5 71.875 (66.065)
Epoch: [8][2200/2688], lr: 0.01000	Time 1.112 (1.135)	Data 0.000 (0.001)	Loss 2.2385 (2.5956)	Prec@1 43.750 (37.845)	Prec@5 78.125 (66.092)
Epoch: [8][2240/2688], lr: 0.01000	Time 1.119 (1.135)	Data 0.000 (0.001)	Loss 2.1417 (2.5964)	Prec@1 53.125 (37.829)	Prec@5 71.875 (66.102)
Epoch: [8][2280/2688], lr: 0.01000	Time 1.095 (1.135)	Data 0.000 (0.001)	Loss 2.3658 (2.5958)	Prec@1 34.375 (37.851)	Prec@5 78.125 (66.113)
Epoch: [8][2320/2688], lr: 0.01000	Time 1.101 (1.135)	Data 0.000 (0.001)	Loss 2.7720 (2.5952)	Prec@1 25.000 (37.851)	Prec@5 62.500 (66.122)
Epoch: [8][2360/2688], lr: 0.01000	Time 1.144 (1.135)	Data 0.000 (0.001)	Loss 1.7582 (2.5950)	Prec@1 56.250 (37.867)	Prec@5 84.375 (66.117)
Epoch: [8][2400/2688], lr: 0.01000	Time 1.169 (1.135)	Data 0.000 (0.001)	Loss 2.3281 (2.5943)	Prec@1 50.000 (37.894)	Prec@5 75.000 (66.113)
Epoch: [8][2440/2688], lr: 0.01000	Time 1.167 (1.135)	Data 0.000 (0.001)	Loss 2.4843 (2.5957)	Prec@1 40.625 (37.880)	Prec@5 71.875 (66.079)
Epoch: [8][2480/2688], lr: 0.01000	Time 1.194 (1.135)	Data 0.000 (0.001)	Loss 2.8798 (2.5958)	Prec@1 37.500 (37.898)	Prec@5 59.375 (66.083)
Epoch: [8][2520/2688], lr: 0.01000	Time 1.188 (1.135)	Data 0.000 (0.001)	Loss 2.7833 (2.5959)	Prec@1 25.000 (37.879)	Prec@5 65.625 (66.074)
Epoch: [8][2560/2688], lr: 0.01000	Time 1.107 (1.135)	Data 0.000 (0.001)	Loss 2.0229 (2.5939)	Prec@1 50.000 (37.919)	Prec@5 75.000 (66.103)
Epoch: [8][2600/2688], lr: 0.01000	Time 1.085 (1.134)	Data 0.000 (0.001)	Loss 2.3497 (2.5949)	Prec@1 34.375 (37.880)	Prec@5 71.875 (66.106)
Epoch: [8][2640/2688], lr: 0.01000	Time 1.140 (1.134)	Data 0.000 (0.001)	Loss 2.6093 (2.5946)	Prec@1 43.750 (37.888)	Prec@5 65.625 (66.111)
Epoch: [8][2680/2688], lr: 0.01000	Time 1.030 (1.134)	Data 0.000 (0.001)	Loss 2.4363 (2.5940)	Prec@1 40.625 (37.903)	Prec@5 68.750 (66.117)
Test: [40/361]	Time 0.351 (0.462)	Loss 3.0382 (2.8662)	Loss1 3.0382 (2.8662)	Loss2 0.0206 (0.0251)	Prec@1 34.375 (32.470)	Prec@5 59.375 (62.043)
Test: [80/361]	Time 0.399 (0.436)	Loss 2.8035 (2.9464)	Loss1 2.8035 (2.9464)	Loss2 0.0279 (0.0251)	Prec@1 37.500 (31.559)	Prec@5 68.750 (60.764)
Test: [120/361]	Time 0.365 (0.412)	Loss 3.2262 (2.9935)	Loss1 3.2262 (2.9935)	Loss2 0.0212 (0.0247)	Prec@1 28.125 (30.630)	Prec@5 56.250 (59.272)
Test: [160/361]	Time 0.398 (0.400)	Loss 2.4869 (3.0209)	Loss1 2.4869 (3.0209)	Loss2 0.0171 (0.0246)	Prec@1 37.500 (30.396)	Prec@5 65.625 (58.502)
Test: [200/361]	Time 0.330 (0.395)	Loss 3.9440 (3.0285)	Loss1 3.9440 (3.0285)	Loss2 0.0247 (0.0244)	Prec@1 25.000 (30.100)	Prec@5 56.250 (58.660)
Test: [240/361]	Time 0.354 (0.390)	Loss 3.0922 (3.0280)	Loss1 3.0922 (3.0280)	Loss2 0.0180 (0.0242)	Prec@1 31.250 (30.368)	Prec@5 56.250 (58.766)
Test: [280/361]	Time 0.328 (0.386)	Loss 3.6118 (3.0226)	Loss1 3.6118 (3.0226)	Loss2 0.0268 (0.0243)	Prec@1 9.375 (30.560)	Prec@5 53.125 (59.108)
Test: [320/361]	Time 0.329 (0.383)	Loss 2.8443 (3.0072)	Loss1 2.8443 (3.0072)	Loss2 0.0238 (0.0244)	Prec@1 31.250 (30.861)	Prec@5 56.250 (59.404)
Test: [360/361]	Time 0.161 (0.377)	Loss 4.8100 (2.9982)	Loss1 4.8100 (2.9982)	Loss2 -0.0000 (0.0243)	Prec@1 0.000 (31.054)	Prec@5 50.000 (59.304)
Testing Results: Prec@1 31.054 Prec@5 59.304 Loss 2.99818 Loss1 2.99818 Loss2 0.02433
Best Prec@1: 31.054

Epoch: [9][0/2688], lr: 0.01000	Time 3.498 (3.498)	Data 2.323 (2.323)	Loss 2.3828 (2.3828)	Prec@1 37.500 (37.500)	Prec@5 78.125 (78.125)
Epoch: [9][40/2688], lr: 0.01000	Time 1.065 (1.145)	Data 0.000 (0.057)	Loss 2.4304 (2.5022)	Prec@1 43.750 (40.549)	Prec@5 75.000 (67.988)
Epoch: [9][80/2688], lr: 0.01000	Time 1.097 (1.119)	Data 0.001 (0.029)	Loss 2.5357 (2.4688)	Prec@1 31.250 (40.779)	Prec@5 68.750 (68.827)
Epoch: [9][120/2688], lr: 0.01000	Time 1.112 (1.108)	Data 0.000 (0.019)	Loss 2.4399 (2.4714)	Prec@1 37.500 (40.367)	Prec@5 59.375 (68.001)
Epoch: [9][160/2688], lr: 0.01000	Time 1.082 (1.102)	Data 0.000 (0.015)	Loss 2.6203 (2.4951)	Prec@1 25.000 (39.752)	Prec@5 65.625 (67.741)
Epoch: [9][200/2688], lr: 0.01000	Time 1.119 (1.099)	Data 0.000 (0.012)	Loss 2.5534 (2.4983)	Prec@1 37.500 (39.677)	Prec@5 71.875 (67.506)
Epoch: [9][240/2688], lr: 0.01000	Time 1.089 (1.097)	Data 0.000 (0.010)	Loss 2.3231 (2.5057)	Prec@1 43.750 (39.601)	Prec@5 75.000 (67.453)
Epoch: [9][280/2688], lr: 0.01000	Time 1.112 (1.096)	Data 0.000 (0.009)	Loss 2.5521 (2.5193)	Prec@1 40.625 (39.357)	Prec@5 59.375 (67.048)
Epoch: [9][320/2688], lr: 0.01000	Time 1.036 (1.095)	Data 0.000 (0.007)	Loss 2.8152 (2.5130)	Prec@1 43.750 (39.505)	Prec@5 59.375 (67.173)
Epoch: [9][360/2688], lr: 0.01000	Time 1.025 (1.092)	Data 0.000 (0.007)	Loss 2.7823 (2.5130)	Prec@1 37.500 (39.500)	Prec@5 62.500 (67.235)
Epoch: [9][400/2688], lr: 0.01000	Time 1.094 (1.090)	Data 0.000 (0.006)	Loss 2.2204 (2.5058)	Prec@1 53.125 (39.542)	Prec@5 71.875 (67.480)
Epoch: [9][440/2688], lr: 0.01000	Time 1.022 (1.088)	Data 0.000 (0.006)	Loss 1.6975 (2.5077)	Prec@1 65.625 (39.385)	Prec@5 87.500 (67.397)
Epoch: [9][480/2688], lr: 0.01000	Time 1.044 (1.086)	Data 0.000 (0.005)	Loss 2.8836 (2.5077)	Prec@1 31.250 (39.332)	Prec@5 62.500 (67.405)
Epoch: [9][520/2688], lr: 0.01000	Time 1.095 (1.085)	Data 0.000 (0.005)	Loss 2.9587 (2.5129)	Prec@1 37.500 (39.299)	Prec@5 62.500 (67.370)
Epoch: [9][560/2688], lr: 0.01000	Time 1.033 (1.083)	Data 0.000 (0.004)	Loss 2.7750 (2.5138)	Prec@1 25.000 (39.316)	Prec@5 71.875 (67.330)
Epoch: [9][600/2688], lr: 0.01000	Time 1.026 (1.082)	Data 0.000 (0.004)	Loss 3.3273 (2.5237)	Prec@1 21.875 (39.148)	Prec@5 50.000 (67.071)
Epoch: [9][640/2688], lr: 0.01000	Time 1.050 (1.081)	Data 0.000 (0.004)	Loss 2.3748 (2.5213)	Prec@1 40.625 (39.182)	Prec@5 75.000 (67.175)
Epoch: [9][680/2688], lr: 0.01000	Time 1.027 (1.080)	Data 0.000 (0.004)	Loss 2.4213 (2.5220)	Prec@1 43.750 (39.106)	Prec@5 65.625 (67.190)
Epoch: [9][720/2688], lr: 0.01000	Time 1.034 (1.080)	Data 0.000 (0.003)	Loss 2.7454 (2.5250)	Prec@1 31.250 (39.039)	Prec@5 65.625 (67.216)
Epoch: [9][760/2688], lr: 0.01000	Time 1.033 (1.078)	Data 0.000 (0.003)	Loss 2.0754 (2.5253)	Prec@1 46.875 (38.999)	Prec@5 71.875 (67.276)
Epoch: [9][800/2688], lr: 0.01000	Time 1.051 (1.077)	Data 0.001 (0.003)	Loss 2.9748 (2.5273)	Prec@1 31.250 (38.983)	Prec@5 59.375 (67.225)
Epoch: [9][840/2688], lr: 0.01000	Time 1.034 (1.077)	Data 0.000 (0.003)	Loss 2.6872 (2.5304)	Prec@1 37.500 (38.953)	Prec@5 71.875 (67.178)
Epoch: [9][880/2688], lr: 0.01000	Time 1.049 (1.076)	Data 0.000 (0.003)	Loss 2.7122 (2.5318)	Prec@1 40.625 (38.969)	Prec@5 59.375 (67.118)
Epoch: [9][920/2688], lr: 0.01000	Time 1.025 (1.075)	Data 0.000 (0.003)	Loss 2.7429 (2.5372)	Prec@1 37.500 (38.864)	Prec@5 68.750 (66.948)
Epoch: [9][960/2688], lr: 0.01000	Time 1.039 (1.074)	Data 0.000 (0.003)	Loss 2.9465 (2.5363)	Prec@1 28.125 (38.866)	Prec@5 46.875 (66.958)
Epoch: [9][1000/2688], lr: 0.01000	Time 1.021 (1.074)	Data 0.000 (0.003)	Loss 2.9544 (2.5347)	Prec@1 34.375 (38.867)	Prec@5 56.250 (67.002)
Epoch: [9][1040/2688], lr: 0.01000	Time 1.070 (1.073)	Data 0.000 (0.002)	Loss 2.2636 (2.5365)	Prec@1 37.500 (38.818)	Prec@5 75.000 (66.949)
Epoch: [9][1080/2688], lr: 0.01000	Time 1.023 (1.072)	Data 0.000 (0.002)	Loss 2.2644 (2.5417)	Prec@1 50.000 (38.726)	Prec@5 68.750 (66.854)
Epoch: [9][1120/2688], lr: 0.01000	Time 1.070 (1.072)	Data 0.000 (0.002)	Loss 1.9281 (2.5399)	Prec@1 53.125 (38.707)	Prec@5 81.250 (66.932)
Epoch: [9][1160/2688], lr: 0.01000	Time 1.033 (1.072)	Data 0.000 (0.002)	Loss 3.0221 (2.5367)	Prec@1 34.375 (38.779)	Prec@5 59.375 (67.009)
Epoch: [9][1200/2688], lr: 0.01000	Time 1.094 (1.072)	Data 0.000 (0.002)	Loss 2.1204 (2.5341)	Prec@1 46.875 (38.892)	Prec@5 71.875 (67.056)
Epoch: [9][1240/2688], lr: 0.01000	Time 1.078 (1.071)	Data 0.000 (0.002)	Loss 2.3529 (2.5337)	Prec@1 37.500 (38.910)	Prec@5 62.500 (67.040)
Epoch: [9][1280/2688], lr: 0.01000	Time 1.089 (1.071)	Data 0.000 (0.002)	Loss 2.8647 (2.5359)	Prec@1 34.375 (38.859)	Prec@5 65.625 (66.945)
Epoch: [9][1320/2688], lr: 0.01000	Time 1.085 (1.071)	Data 0.000 (0.002)	Loss 2.4153 (2.5338)	Prec@1 18.750 (38.896)	Prec@5 78.125 (66.976)
Epoch: [9][1360/2688], lr: 0.01000	Time 1.114 (1.071)	Data 0.000 (0.002)	Loss 2.7119 (2.5341)	Prec@1 31.250 (38.859)	Prec@5 68.750 (67.014)
Epoch: [9][1400/2688], lr: 0.01000	Time 1.086 (1.071)	Data 0.000 (0.002)	Loss 2.2374 (2.5371)	Prec@1 46.875 (38.791)	Prec@5 75.000 (66.977)
Epoch: [9][1440/2688], lr: 0.01000	Time 1.119 (1.071)	Data 0.000 (0.002)	Loss 2.3913 (2.5363)	Prec@1 40.625 (38.836)	Prec@5 68.750 (67.045)
Epoch: [9][1480/2688], lr: 0.01000	Time 1.094 (1.071)	Data 0.000 (0.002)	Loss 2.5347 (2.5338)	Prec@1 43.750 (38.861)	Prec@5 68.750 (67.104)
Epoch: [9][1520/2688], lr: 0.01000	Time 1.103 (1.071)	Data 0.000 (0.002)	Loss 2.0916 (2.5318)	Prec@1 46.875 (38.893)	Prec@5 71.875 (67.141)
Epoch: [9][1560/2688], lr: 0.01000	Time 1.072 (1.070)	Data 0.000 (0.002)	Loss 2.8033 (2.5312)	Prec@1 31.250 (38.873)	Prec@5 53.125 (67.156)
Epoch: [9][1600/2688], lr: 0.01000	Time 1.086 (1.070)	Data 0.000 (0.002)	Loss 2.8070 (2.5312)	Prec@1 40.625 (38.884)	Prec@5 62.500 (67.161)
Epoch: [9][1640/2688], lr: 0.01000	Time 1.084 (1.070)	Data 0.000 (0.002)	Loss 2.5448 (2.5297)	Prec@1 37.500 (38.900)	Prec@5 71.875 (67.187)
Epoch: [9][1680/2688], lr: 0.01000	Time 1.083 (1.070)	Data 0.000 (0.002)	Loss 2.7383 (2.5290)	Prec@1 40.625 (38.922)	Prec@5 65.625 (67.226)
Epoch: [9][1720/2688], lr: 0.01000	Time 1.081 (1.070)	Data 0.000 (0.002)	Loss 2.7885 (2.5287)	Prec@1 34.375 (38.927)	Prec@5 56.250 (67.217)
Epoch: [9][1760/2688], lr: 0.01000	Time 1.091 (1.069)	Data 0.000 (0.002)	Loss 2.4522 (2.5289)	Prec@1 37.500 (38.913)	Prec@5 62.500 (67.233)
Epoch: [9][1800/2688], lr: 0.01000	Time 1.069 (1.069)	Data 0.000 (0.002)	Loss 2.3801 (2.5291)	Prec@1 40.625 (38.907)	Prec@5 78.125 (67.265)
Epoch: [9][1840/2688], lr: 0.01000	Time 1.085 (1.069)	Data 0.000 (0.002)	Loss 2.3524 (2.5289)	Prec@1 50.000 (38.933)	Prec@5 68.750 (67.272)
Epoch: [9][1880/2688], lr: 0.01000	Time 1.078 (1.069)	Data 0.000 (0.001)	Loss 2.9530 (2.5306)	Prec@1 21.875 (38.922)	Prec@5 59.375 (67.213)
Epoch: [9][1920/2688], lr: 0.01000	Time 1.068 (1.069)	Data 0.000 (0.001)	Loss 2.7858 (2.5313)	Prec@1 34.375 (38.884)	Prec@5 56.250 (67.205)
Epoch: [9][1960/2688], lr: 0.01000	Time 1.084 (1.069)	Data 0.000 (0.001)	Loss 3.3565 (2.5321)	Prec@1 31.250 (38.901)	Prec@5 65.625 (67.215)
Epoch: [9][2000/2688], lr: 0.01000	Time 1.020 (1.068)	Data 0.000 (0.001)	Loss 2.1522 (2.5307)	Prec@1 46.875 (38.924)	Prec@5 75.000 (67.234)
Epoch: [9][2040/2688], lr: 0.01000	Time 1.020 (1.068)	Data 0.000 (0.001)	Loss 3.0202 (2.5303)	Prec@1 21.875 (38.944)	Prec@5 53.125 (67.256)
Epoch: [9][2080/2688], lr: 0.01000	Time 1.022 (1.068)	Data 0.000 (0.001)	Loss 2.6008 (2.5298)	Prec@1 43.750 (38.976)	Prec@5 65.625 (67.271)
Epoch: [9][2120/2688], lr: 0.01000	Time 1.096 (1.067)	Data 0.000 (0.001)	Loss 2.1751 (2.5292)	Prec@1 43.750 (39.004)	Prec@5 84.375 (67.290)
Epoch: [9][2160/2688], lr: 0.01000	Time 1.028 (1.067)	Data 0.000 (0.001)	Loss 2.2121 (2.5284)	Prec@1 46.875 (39.005)	Prec@5 75.000 (67.326)
Epoch: [9][2200/2688], lr: 0.01000	Time 1.040 (1.067)	Data 0.000 (0.001)	Loss 2.0443 (2.5276)	Prec@1 46.875 (39.029)	Prec@5 71.875 (67.360)
Epoch: [9][2240/2688], lr: 0.01000	Time 1.052 (1.067)	Data 0.000 (0.001)	Loss 2.4825 (2.5275)	Prec@1 28.125 (39.042)	Prec@5 75.000 (67.360)
Epoch: [9][2280/2688], lr: 0.01000	Time 1.058 (1.067)	Data 0.000 (0.001)	Loss 2.7784 (2.5281)	Prec@1 46.875 (39.041)	Prec@5 65.625 (67.364)
Epoch: [9][2320/2688], lr: 0.01000	Time 1.072 (1.067)	Data 0.000 (0.001)	Loss 2.2503 (2.5283)	Prec@1 53.125 (39.027)	Prec@5 75.000 (67.369)
